0.24319,0.68229,0.36661,0.5209,0.69927,0.75727,0.77451,0.24874
0.24433,0.62778,0.26455,0.52662,0.68627,0.75168,0.72477,0.2509
0.072806,0.64302,0.29756,0.53518,0.70918,0.78024,0.79339,0.24885
0.13206,0.64729,0.14761,0.54374,0.70422,0.79172,0.7696,0.25192
0.14004,0.66483,0.20091,0.5523,0.73735,0.82623,0.80775,0.25753
0.13542,0.66495,0.22386,0.55198,0.73234,0.82893,0.82702,0.26421
0.1308,0.66648,0.2804,0.54944,0.72732,0.81316,0.81331,0.2701
0.11081,0.66415,0.34875,0.5469,0.72096,0.77512,0.75972,0.27675
0.055405,0.63762,0.27286,0.54435,0.68125,0.7439,0.73167,0.27988
0,0.63356,0.19718,0.54181,0.68607,0.74017,0.72285,0.28343
0.1393,0.66977,0.18725,0.53927,0.72239,0.79374,0.7739,0.28343
0.17076,0.65955,0.24262,0.56177,0.72996,0.82901,0.79527,0.28339
0.17423,0.6544,0.19713,0.58049,0.70347,0.77075,0.76257,0.28115
0.25363,0.61136,0.14293,0.73706,0.79001,0.80865,0.81413,0.28341
0.25258,0.64499,0.43699,0.79346,0.89216,0.96257,0.97115,0.28534
0.20331,0.72414,0.51494,0.61462,0.76079,0.85451,0.86318,0.28649
0.15223,0.69659,0.48742,0.58807,0.75623,0.76549,0.73135,0.29006
0.10115,0.68845,0.496,0.59163,0.7719,0.76621,0.75928,0.29322
0.1005,0.6933,0.5254,0.5952,0.77491,0.76472,0.78153,0.29326
0.10175,0.67161,0.49135,0.59876,0.74906,0.72913,0.73888,0.29561
0.10299,0.65592,0.44571,0.60232,0.73128,0.72157,0.74139,0.29999
0.10424,0.68171,0.43076,0.60588,0.69824,0.73455,0.73663,0.309
0.10548,0.67462,0.42316,0.60945,0.68982,0.73592,0.73663,0.31687
0.10673,0.65072,0.31313,0.61301,0.70848,0.73658,0.76155,0.32589
0.11011,0.69013,0.41215,0.62107,0.75421,0.82486,0.82841,0.33682
0.11591,0.70153,0.4663,0.62927,0.7361,0.79916,0.82084,0.35037
0.12172,0.70462,0.50628,0.63748,0.72342,0.77518,0.78585,0.36058
0.12752,0.68383,0.50906,0.64568,0.7199,0.78022,0.73966,0.37392
0.13333,0.66355,0.49127,0.65388,0.71638,0.77273,0.78073,0.38616
0.13913,0.63795,0.46667,0.66209,0.71645,0.80758,0.78073,0.38494
0.14493,0.68563,0.51569,0.67029,0.72532,0.77684,0.80827,0.37503
0.15074,0.66314,0.50233,0.65848,0.72329,0.78996,0.77999,0.37624
0.15654,0.6913,0.55635,0.64174,0.73589,0.8009,0.80893,0.37387
0.16234,0.70346,0.62909,0.62501,0.74335,0.79877,0.80443,0.36953
0.16815,0.69534,0.64085,0.60827,0.73093,0.79664,0.78411,0.36718
0.17395,0.68348,0.6635,0.59154,0.71852,0.76688,0.77573,0.36713
0.18243,0.67723,0.60405,0.5748,0.7061,0.76572,0.76749,0.36611
0.19244,0.66178,0.6166,0.55997,0.71942,0.76868,0.77729,0.36843
0.20246,0.68257,0.60322,0.54729,0.72141,0.79668,0.81692,0.36838
0.21247,0.7171,0.61645,0.53461,0.72015,0.77975,0.78877,0.37156
0.22248,0.71253,0.61028,0.52193,0.7189,0.80637,0.77646,0.37386
0.23249,0.67067,0.63103,0.50925,0.71765,0.80182,0.82378,0.37942
0.24251,0.7054,0.59885,0.49657,0.72546,0.79961,0.80515,0.38285
0.25252,0.70589,0.62878,0.48389,0.75852,0.78856,0.83276,0.38382
0.32175,0.72523,0.69315,0.47121,0.771,0.8315,0.8529,0.38378
0.31367,0.62822,0.75883,0.44626,0.76588,0.7956,0.83637,0.38371
0.30559,0.66853,0.83729,0.34345,0.75833,0.82468,0.82794,0.38373
0.29751,0.69798,0.76673,0.25736,0.69104,0.72461,0.74714,0.38296
0.28944,0.64453,0.58437,0.27743,0.68591,0.71629,0.72224,0.37948
0.28136,0.65245,0.53801,0.2975,0.69794,0.79261,0.79201,0.37274
0.27328,0.70164,0.60902,0.31758,0.67606,0.78433,0.78374,0.36259
0.2652,0.68526,0.62791,0.33765,0.65319,0.75011,0.7567,0.35149
0.25712,0.68653,0.62216,0.35772,0.62867,0.75825,0.74014,0.34149
0.24904,0.69248,0.63637,0.37779,0.60866,0.78423,0.77095,0.33371
0.24097,0.70187,0.63725,0.38057,0.59624,0.76969,0.75981,0.32789
0.23289,0.6903,0.69894,0.3828,0.58314,0.7446,0.75581,0.32589
0.22481,0.67275,0.70266,0.38503,0.55337,0.74694,0.72009,0.32465
0.21673,0.68522,0.70663,0.38726,0.5236,0.71219,0.69804,0.32704
0.20865,0.68053,0.7113,0.3895,0.49382,0.71759,0.70183,0.329
0.19034,0.6636,0.71498,0.39173,0.44838,0.70202,0.68201,0.329
0.17167,0.68127,0.69343,0.39396,0.41477,0.68734,0.64325,0.33461
0.17835,0.67601,0.67878,0.39742,0.39168,0.67242,0.63093,0.34353
0.19125,0.68618,0.66668,0.40871,0.3686,0.66041,0.61811,0.35698
0.20416,0.64732,0.59774,0.41999,0.36111,0.65279,0.63313,0.37493
0.21707,0.64859,0.59927,0.43128,0.40043,0.6936,0.65945,0.39636
0.22997,0.69091,0.60267,0.44256,0.41697,0.71736,0.69028,0.41759
0.24288,0.69861,0.60424,0.45385,0.43351,0.68507,0.6784,0.44182
0.25579,0.68151,0.60316,0.46513,0.45004,0.67638,0.66532,0.46987
0.26869,0.69017,0.5978,0.47641,0.46658,0.69208,0.66171,0.50232
0.2816,0.66573,0.59793,0.50414,0.48312,0.70991,0.70505,0.53802
0.29451,0.65955,0.4359,0.54127,0.51199,0.70595,0.71001,0.56482
0.30741,0.6742,0.497,0.57841,0.58852,0.80592,0.8022,0.59267
0.32032,0.66611,0.51107,0.61554,0.65898,0.83033,0.83035,0.62176
0.33323,0.69457,0.50015,0.65267,0.7269,0.87588,0.87349,0.64613
0.38297,0.69837,0.50309,0.68981,0.79483,0.86038,0.87093,0.66407
0.41824,0.69405,0.57453,0.70988,0.83651,0.89376,0.88283,0.67625
0.41753,0.65435,0.57983,0.71067,0.85573,0.89156,0.92166,0.68178
0.41682,0.68653,0.56888,0.71146,0.87496,0.91079,0.91164,0.68069
0.41611,0.68682,0.57527,0.71225,0.89507,0.96604,0.96164,0.66956
0.41539,0.65157,0.57112,0.71303,0.91531,0.93879,0.93261,0.64947
0.41468,0.65105,0.57511,0.71382,0.93554,0.89592,0.91121,0.63035
0.38799,0.66717,0.57343,0.71461,0.909,0.84369,0.85058,0.60711
0.34643,0.66515,0.58035,0.62381,0.86167,0.75997,0.78202,0.57131
0.30488,0.65652,0.57594,0.51051,0.80946,0.72664,0.73663,0.52539
0.26933,0.71545,0.58034,0.3972,0.7584,0.72248,0.73215,0.47746
0.27187,0.71315,0.5787,0.35801,0.73578,0.73414,0.75396,0.42939
0.27441,0.66351,0.57417,0.36121,0.71316,0.73304,0.74187,0.39932
0.27695,0.68956,0.57381,0.36441,0.6966,0.76984,0.77798,0.36024
0.27949,0.66933,0.58186,0.37925,0.70345,0.79349,0.76643,0.32564
0.28203,0.65957,0.55583,0.42086,0.71029,0.78659,0.78575,0.29867
0.28456,0.69647,0.5488,0.46247,0.71714,0.78166,0.79696,0.28311
0.2871,0.68402,0.57083,0.50409,0.72399,0.81446,0.80876,0.26861
0.28964,0.6617,0.58088,0.5457,0.73083,0.80807,0.80255,0.25963
0.29218,0.66357,0.57607,0.56303,0.73768,0.80393,0.79805,0.25839
0.29472,0.6876,0.57819,0.55292,0.73919,0.75445,0.77697,0.25636
0.29726,0.67023,0.58372,0.5428,0.71888,0.72981,0.73959,0.25168
0.2998,0.65788,0.5788,0.53268,0.66873,0.7063,0.70434,0.25183
0.30234,0.69755,0.57474,0.52257,0.67072,0.75926,0.75267,0.2529
0.30488,0.6649,0.57235,0.51245,0.68035,0.75646,0.74248,0.25402
0.30742,0.65245,0.57452,0.5275,0.68998,0.7908,0.77495,0.2553
0.30996,0.67073,0.58102,0.53283,0.6996,0.79759,0.78323,0.25638
0.3125,0.6623,0.59946,0.4704,0.70923,0.77517,0.77482,0.25845
0.27045,0.68089,0.5983,0.46222,0.71886,0.80482,0.78605,0.26401
0.2753,0.67342,0.6058,0.46737,0.72849,0.77665,0.79192,0.26863
0.27643,0.68073,0.58506,0.47252,0.73812,0.77518,0.78399,0.27854
0.27544,0.67548,0.5995,0.47767,0.7363,0.77198,0.76819,0.28992
0.27445,0.67946,0.60015,0.48282,0.72469,0.75618,0.77766,0.2989
0.27346,0.67734,0.6023,0.48797,0.71307,0.75712,0.75504,0.30336
0.27248,0.6692,0.60693,0.49313,0.70606,0.77228,0.75802,0.30451
0.27149,0.65779,0.60056,0.49828,0.7068,0.75786,0.74118,0.30451
0.2705,0.68739,0.5965,0.50343,0.70755,0.75605,0.76718,0.3033
0.26951,0.65808,0.59933,0.50858,0.71319,0.78736,0.77833,0.30097
0.27955,0.68037,0.60242,0.51669,0.7271,0.76724,0.77217,0.29654
0.30206,0.68653,0.60564,0.52815,0.74101,0.80794,0.80578,0.29425
0.31545,0.65722,0.59748,0.53961,0.75492,0.83385,0.81836,0.29193
0.28498,0.65572,0.60165,0.55107,0.76165,0.80169,0.80942,0.28871
0.30352,0.65942,0.61118,0.55844,0.74066,0.7662,0.78374,0.28634
0.27831,0.66299,0.63975,0.53978,0.71967,0.75849,0.76971,0.28441
0.28028,0.66043,0.61503,0.52112,0.70393,0.71124,0.75413,0.28425
0.28224,0.65407,0.54575,0.50246,0.70846,0.72288,0.74844,0.28327
0.28421,0.65225,0.5344,0.4838,0.71299,0.7912,0.77798,0.28103
0.28617,0.68379,0.52826,0.46514,0.71752,0.80064,0.81551,0.27769
0.28814,0.65124,0.5443,0.44648,0.72205,0.79658,0.78445,0.27077
0.2901,0.67282,0.55877,0.42782,0.72562,0.79374,0.78671,0.26404
0.29207,0.65825,0.53539,0.40916,0.71037,0.75895,0.77366,0.25971
0.29403,0.69203,0.56217,0.3905,0.71161,0.7581,0.7762,0.25653
0.296,0.65407,0.492,0.37184,0.70473,0.7799,0.75995,0.25066
0.29796,0.67485,0.43084,0.35318,0.69784,0.73025,0.72545,0.24747
0.29993,0.64328,0.36831,0.34623,0.69427,0.75259,0.72347,0.24283
0.30002,0.65297,0.26589,0.35252,0.69628,0.70869,0.72836,0.23738
0.29576,0.66442,0.25975,0.35881,0.72813,0.74702,0.76971,0.23177
0.2915,0.69182,0.23817,0.36509,0.73383,0.74486,0.76971,0.23185
0.28724,0.66881,0.27154,0.37138,0.73954,0.74757,0.74587,0.23406
0.28297,0.69534,0.32773,0.37766,0.74063,0.74503,0.75295,0.24753
0.27871,0.68084,0.36201,0.38395,0.73394,0.74855,0.76819,0.26103
0.27445,0.66299,0.36536,0.39023,0.72725,0.71858,0.71363,0.27791
0.27018,0.67412,0.38717,0.39652,0.71847,0.7141,0.72684,0.29134
0.26592,0.68439,0.34208,0.40281,0.72285,0.7395,0.74006,0.3011
0.26166,0.64834,0.3947,0.40909,0.72953,0.73922,0.75328,0.31015
0.2574,0.6755,0.3878,0.41538,0.71847,0.74699,0.73291,0.30778
0.25313,0.65657,0.3578,0.42166,0.70835,0.72032,0.70669,0.29997
0.24887,0.6635,0.35383,0.42795,0.70186,0.73163,0.73152,0.28764
0.24461,0.6652,0.32094,0.43423,0.69537,0.72944,0.74599,0.2688
0.24035,0.67563,0.25126,0.44052,0.69341,0.7354,0.71665,0.26107
0.23791,0.69008,0.23782,0.44681,0.69909,0.7237,0.75209,0.24762
0.24708,0.65193,0.18204,0.45309,0.70478,0.73319,0.75642,0.23966
0.25625,0.67151,0.19246,0.45938,0.70937,0.72146,0.7657,0.23299
0.26543,0.66189,0.14326,0.46566,0.70991,0.7551,0.75507,0.22955
0.2746,0.68166,0.15197,0.47195,0.72275,0.74002,0.74945,0.22634
0.28377,0.66559,0.14919,0.47823,0.72342,0.77257,0.7593,0.22518
0.29294,0.66547,0.15778,0.48144,0.72409,0.76308,0.78149,0.22522
0.28951,0.68485,0.15922,0.48288,0.72212,0.76323,0.77308,0.22754
0.28568,0.68056,0.18412,0.48433,0.71978,0.74238,0.77951,0.23081
0.28186,0.68485,0.20019,0.48577,0.71743,0.74878,0.77049,0.23743
0.27803,0.66611,0.18428,0.48722,0.71508,0.73675,0.74462,0.24531
0.2742,0.66173,0.14835,0.48866,0.71273,0.72929,0.71883,0.25209
0.27038,0.67598,0.14272,0.4901,0.71039,0.73354,0.72358,0.25868
0.27202,0.69794,0.12103,0.49155,0.70804,0.73704,0.75537,0.26767
0.27679,0.65364,0.12309,0.49299,0.70593,0.77137,0.77721,0.27791
0.28157,0.66458,0.14211,0.49444,0.70974,0.77137,0.77331,0.29016
0.28634,0.67333,0.13921,0.49588,0.71124,0.73204,0.74574,0.30475
0.29112,0.69399,0.12612,0.49732,0.71274,0.73795,0.7642,0.32032
0.29589,0.68565,0.12807,0.49877,0.71424,0.72577,0.7509,0.33937
0.30067,0.6906,0.12696,0.50164,0.71574,0.74204,0.75958,0.36057
0.30544,0.68682,0.16762,0.51361,0.71936,0.77733,0.78673,0.38077
0.31022,0.65276,0.18858,0.52557,0.73119,0.77413,0.76302,0.40195
0.31499,0.6601,0.25422,0.53753,0.74202,0.76275,0.75578,0.42085
0.31976,0.69312,0.25265,0.54949,0.7282,0.72913,0.72888,0.43887
0.21258,0.66312,0.23168,0.56145,0.71438,0.75282,0.73686,0.45341
0.22151,0.67199,0.22401,0.57341,0.70888,0.71426,0.71016,0.45888
0.23044,0.6805,0.16371,0.58538,0.71048,0.70874,0.70569,0.45546
0.23681,0.656,0.13327,0.59734,0.71208,0.73444,0.70362,0.44321
0.23729,0.66587,0.12187,0.6093,0.71368,0.73438,0.73046,0.42313
0.23777,0.65388,0.13552,0.62126,0.71528,0.73651,0.7449,0.40301
0.23825,0.67316,0.1545,0.6133,0.71689,0.73521,0.74645,0.38068
0.23873,0.69182,0.14067,0.60472,0.71849,0.74266,0.75116,0.36601
0.23921,0.64612,0.16854,0.59614,0.72009,0.71935,0.7548,0.35031
0.23969,0.6966,0.17552,0.58755,0.72128,0.73028,0.74655,0.33697
0.24017,0.67672,0.18099,0.57897,0.72211,0.74122,0.75374,0.32238
0.24065,0.65498,0.24202,0.57039,0.72295,0.7629,0.77319,0.30656
0.24113,0.69514,0.27056,0.5618,0.72379,0.7382,0.77357,0.29112
0.24161,0.65701,0.30286,0.55322,0.72462,0.79308,0.76468,0.27792
0.24209,0.6902,0.35978,0.54464,0.72546,0.79244,0.79861,0.26872
0.24257,0.6769,0.3569,0.53605,0.7246,0.75884,0.77306,0.25968
0.24305,0.66344,0.39819,0.52747,0.72228,0.78687,0.78259,0.25192
0.24353,0.6911,0.39365,0.51889,0.71637,0.74911,0.73854,0.24987
0.24401,0.66,0.37792,0.5103,0.70439,0.72868,0.73234,0.25064
0.24449,0.65263,0.3317,0.50172,0.69369,0.73323,0.75016,0.24866
0.24831,0.65881,0.24249,0.49314,0.68514,0.74589,0.73962,0.24407
0.25592,0.68426,0.25327,0.48455,0.71348,0.76594,0.7637,0.24288
0.26352,0.65911,0.24997,0.47597,0.71808,0.75895,0.77177,0.24275
0.27113,0.67998,0.27427,0.46738,0.72254,0.7874,0.75853,0.24067
0.27873,0.64732,0.23007,0.4588,0.72345,0.75438,0.77186,0.23953
0.28634,0.6755,0.26484,0.45022,0.70933,0.72014,0.75097,0.23596
0.29394,0.6375,0.1222,0.44163,0.67592,0.72144,0.6968,0.23946
0.30155,0.6786,0.13003,0.43305,0.70796,0.77122,0.76268,0.24394
0.30915,0.6806,0.1717,0.4376,0.7288,0.80639,0.81624,0.24753
0.30483,0.66717,0.17341,0.44967,0.73075,0.78464,0.78991,0.24975
0.30014,0.67584,0.1841,0.46174,0.72824,0.7341,0.74979,0.253
0.29545,0.66684,0.17174,0.47381,0.71821,0.73028,0.72473,0.25654
0.29076,0.6913,0.13313,0.48588,0.69893,0.71236,0.71941,0.25968
0.28607,0.67853,0.11184,0.49794,0.67488,0.69139,0.6883,0.26408
0.28138,0.64237,0.044686,0.51001,0.69264,0.70811,0.7013,0.26756
0.27668,0.64457,0.0075289,0.55983,0.71039,0.73722,0.74136,0.26991
0.27199,0.65246,0.01422,0.61084,0.72815,0.74642,0.77964,0.27434
0.2673,0.68138,0.052929,0.66184,0.7459,0.76397,0.77608,0.27549
0.26261,0.67757,0.099409,0.66595,0.75052,0.72213,0.7279,0.27867
0.25792,0.68067,0.15648,0.66857,0.73296,0.70195,0.73001,0.27978
0.25323,0.64243,0.13825,0.6712,0.71541,0.65327,0.67138,0.28094
0.24854,0.6658,0.11355,0.67383,0.71722,0.70377,0.7081,0.28327
0.24384,0.67801,0.14122,0.67645,0.7271,0.7332,0.72759,0.28319
0.23915,0.65722,0.17338,0.67908,0.73699,0.72661,0.73664,0.28207
0.24122,0.67247,0.21775,0.6817,0.74687,0.77047,0.78118,0.28087
0.25091,0.66509,0.29854,0.68433,0.76381,0.79486,0.78449,0.27641
0.26061,0.6679,0.34643,0.68696,0.7746,0.79221,0.8052,0.27645
0.2703,0.65942,0.39982,0.68958,0.77926,0.79592,0.78315,0.27526
0.28,0.63607,0.44318,0.69221,0.78392,0.7562,0.78615,0.27536
0.28969,0.6345,0.46516,0.69483,0.78857,0.7908,0.76577,0.27528
0.29939,0.66715,0.49326,0.6888,0.79327,0.75245,0.77282,0.27528
0.30909,0.66222,0.48349,0.66284,0.79798,0.78127,0.74735,0.27063
0.31878,0.64905,0.52234,0.63687,0.8027,0.80586,0.77907,0.26504
0.32848,0.65297,0.52365,0.61091,0.80164,0.78964,0.77646,0.25726
0.3194,0.64725,0.5582,0.58494,0.79972,0.78678,0.77385,0.25184
0.2891,0.64221,0.57794,0.55898,0.77696,0.71492,0.70777,0.24221
0.2588,0.62345,0.55364,0.54029,0.72451,0.6629,0.65619,0.23224
0.2658,0.64161,0.47899,0.52339,0.72042,0.69433,0.66687,0.2214
0.28196,0.65812,0.43328,0.50649,0.72633,0.70242,0.70305,0.21084
0.29812,0.63387,0.41859,0.48959,0.72335,0.71579,0.70582,0.20007
0.31428,0.66403,0.415,0.47269,0.71667,0.74456,0.73864,0.18963
0.23349,0.62683,0.45073,0.45579,0.70998,0.75215,0.73112,0.18092
0.2399,0.61194,0.39976,0.43889,0.70919,0.72667,0.73057,0.17436
0.2463,0.65677,0.4,0.43463,0.71878,0.75445,0.73573,0.17005
0.2527,0.64626,0.32892,0.44465,0.69747,0.72343,0.70886,0.16821
0.25911,0.61656,0.32423,0.45467,0.75277,0.72776,0.74715,0.16781
0.26551,0.61537,0.30477,0.46469,0.73178,0.7589,0.73263,0.16918
0.27191,0.63366,0.3333,0.47471,0.72248,0.71177,0.73547,0.17276
0.27831,0.63066,0.25332,0.48474,0.70768,0.67053,0.7004,0.17706
0.28472,0.639,0.23497,0.49476,0.72401,0.69392,0.69544,0.18161
0.28997,0.63838,0.23494,0.50478,0.71585,0.69819,0.70395,0.18622
0.29257,0.62269,0.10283,0.5148,0.70148,0.70428,0.70581,0.19201
0.29516,0.62247,0.14192,0.52482,0.71958,0.70428,0.72235,0.19744
0.29776,0.61979,0.059138,0.53484,0.70791,0.70428,0.7223,0.20112
0.30036,0.62832,0.022587,0.54486,0.7047,0.69819,0.72121,0.20471
0.3,0.63964,0.0040367,0.55105,0.70755,0.71988,0.75222,0.20713
0.29795,0.63963,0.0048033,0.54842,0.71039,0.74763,0.76684,0.21018
0.2959,0.66762,0.01952,0.5458,0.71324,0.77196,0.78039,0.21486
0.29384,0.65797,0.027291,0.54317,0.71609,0.75445,0.76389,0.21968
0.29179,0.64911,0.0054659,0.54054,0.69155,0.71827,0.72715,0.22565
0.28974,0.65903,0.053469,0.53791,0.72665,0.79243,0.80524,0.23302
0.28769,0.64392,0.083121,0.53529,0.75036,0.79885,0.80376,0.24144
0.28564,0.63296,0.16089,0.53266,0.74891,0.78293,0.78752,0.25023
0.28359,0.66669,0.16306,0.53003,0.73799,0.76396,0.76144,0.25989
0.28154,0.66173,0.23423,0.5274,0.73722,0.75654,0.76144,0.26946
0.27949,0.64225,0.1977,0.52478,0.72519,0.70633,0.69031,0.27787
0.27744,0.61191,0.18068,0.52215,0.70848,0.72196,0.69677,0.28424
0.27538,0.65051,0.21654,0.51952,0.72867,0.72817,0.72022,0.28774
0.27333,0.63228,0.20417,0.51689,0.71529,0.7399,0.71609,0.28785
0.27128,0.671,0.23264,0.51427,0.72661,0.75564,0.76269,0.28608
0.26923,0.6466,0.21802,0.51196,0.71291,0.75293,0.75776,0.28318
0.26718,0.63139,0.25833,0.51004,0.71757,0.74125,0.73522,0.28051
0.26513,0.64496,0.27193,0.50811,0.69554,0.72913,0.73221,0.27751
0.26308,0.61018,0.15171,0.50618,0.68055,0.75104,0.72099,0.27495
0.26103,0.61667,0.11844,0.50426,0.70962,0.75646,0.74226,0.27333
0.25898,0.61676,0.14314,0.50233,0.70673,0.77444,0.76516,0.27216
0.25693,0.64499,0.035751,0.5004,0.67806,0.75142,0.75192,0.2718
0.25724,0.634,0.033632,0.49848,0.74911,0.7698,0.77497,0.2718
0.25763,0.6376,0.046276,0.49655,0.71702,0.75533,0.77854,0.27319
0.25802,0.63357,0.010302,0.49462,0.71471,0.74705,0.77131,0.2755
0.25841,0.65792,0.053686,0.4927,0.7115,0.75468,0.76407,0.27842
0.25881,0.61693,0.01407,0.49077,0.70869,0.75149,0.75943,0.28178
0.2592,0.6624,0.046399,0.48885,0.73448,0.75041,0.76954,0.28647
0.25959,0.65481,0.012997,0.48692,0.7145,0.72507,0.7279,0.29129
0.25998,0.62812,0.062119,0.48499,0.73988,0.7447,0.7274,0.29309
0.26037,0.61629,0.039016,0.48307,0.70711,0.74085,0.72636,0.29653
0.26076,0.62408,0.039074,0.48114,0.70957,0.731,0.73187,0.29979
0.26115,0.61422,0.028663,0.47921,0.71204,0.74513,0.74001,0.3031
0.26154,0.66885,0.012208,0.47729,0.69147,0.72572,0.75671,0.30562
0.26193,0.66361,0.021214,0.47536,0.69812,0.76178,0.7514,0.30757
0.26232,0.63364,0.018877,0.47343,0.71377,0.72512,0.74995,0.30763
0.26272,0.62467,0.010738,0.47151,0.71794,0.77589,0.76643,0.30873
0.26311,0.65933,0.024603,0.46958,0.72017,0.78471,0.78189,0.30995
0.2635,0.62462,0.048613,0.46765,0.71926,0.76456,0.77781,0.3122
0.26389,0.67031,0.029467,0.46573,0.71907,0.74002,0.76747,0.31544
0.26428,0.67415,0.038686,0.4638,0.71758,0.77349,0.76622,0.31778
0.26467,0.65436,0.057444,0.46187,0.71577,0.76174,0.7347,0.32086
0.26337,0.63092,0.084682,0.45995,0.71395,0.77473,0.74234,0.32224
0.25818,0.62254,0.10142,0.45802,0.71214,0.7203,0.7439,0.32452
0.25298,0.65836,0.041222,0.4561,0.69393,0.73506,0.72634,0.32207
0.24603,0.646,0.059441,0.45417,0.71614,0.75922,0.75365,0.32558
0.23903,0.66207,0.043957,0.45388,0.71881,0.76976,0.754,0.32566
0.23203,0.6337,0.08048,0.45735,0.72707,0.77248,0.7557,0.32771
0.22503,0.62105,0.083177,0.46082,0.72654,0.7426,0.74907,0.32996
0.21802,0.61842,0.074517,0.4643,0.722,0.76317,0.75949,0.33341
0.21102,0.64892,0.077886,0.46777,0.71882,0.77335,0.77265,0.33349
0.20402,0.65014,0.062128,0.47125,0.71791,0.77243,0.78608,0.33777
0.21233,0.63006,0.079477,0.47472,0.7291,0.80037,0.77913,0.34219
0.23795,0.63872,0.13266,0.47819,0.73849,0.81517,0.79762,0.34575
0.26357,0.64146,0.16777,0.48167,0.72764,0.77558,0.79231,0.3481
0.23517,0.61812,0.17994,0.48514,0.7236,0.80865,0.78529,0.35131
0.21387,0.65234,0.22387,0.48861,0.73103,0.81332,0.8072,0.35486
0.21695,0.61971,0.23703,0.49209,0.73847,0.81026,0.80444,0.35472
0.22002,0.66704,0.23777,0.49556,0.74854,0.83925,0.80418,0.35685
0.2231,0.6547,0.27269,0.49904,0.76301,0.87078,0.82359,0.35686
0.22618,0.65398,0.31559,0.50251,0.76908,0.84303,0.83862,0.35684
0.22925,0.62283,0.35036,0.50598,0.76099,0.83362,0.81289,0.35679
0.23233,0.64725,0.34976,0.50946,0.75289,0.82367,0.79954,0.3524
0.23541,0.61403,0.33446,0.51293,0.74567,0.8244,0.81105,0.34889
0.23849,0.64154,0.33652,0.5164,0.74183,0.81172,0.7917,0.34211
0.24156,0.64977,0.36577,0.51988,0.73798,0.81897,0.81176,0.33231
0.24464,0.67052,0.39133,0.52335,0.73414,0.84145,0.83531,0.32207
0.21295,0.64952,0.40595,0.52683,0.74094,0.87078,0.85185,0.31095
0.21408,0.67038,0.43613,0.5303,0.73295,0.87078,0.86508,0.30195
0.21521,0.65608,0.48272,0.53377,0.71098,0.84046,0.83072,0.29167
0.21633,0.65039,0.4469,0.53725,0.6953,0.83546,0.78845,0.28412
0.21746,0.64286,0.38915,0.54072,0.70394,0.84005,0.82957,0.2784
0.21859,0.65632,0.40805,0.54522,0.71257,0.84344,0.82952,0.27523
0.21971,0.6352,0.38952,0.55086,0.72121,0.8236,0.83035,0.27401
0.22131,0.67247,0.43897,0.55651,0.72817,0.88293,0.8535,0.27167
0.224,0.65382,0.45902,0.56216,0.72865,0.84613,0.83035,0.27051
0.22669,0.63528,0.48371,0.56781,0.72913,0.83333,0.80802,0.26848
0.22938,0.66081,0.50235,0.57346,0.7296,0.82885,0.83956,0.26968
0.23207,0.64105,0.49602,0.5791,0.72974,0.86879,0.84074,0.2685
